Item Fat Content,Item Identifier,Item Type,Outlet Establishment Year,Outlet Identifier,Outlet Location Type,Outlet Size,Outlet Type,Item Visibility,Item Weight,Sales,Rating,Outlet Age,Visibility Efficiency
Low Fat,FDQ56,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.105761491,15.2,219.482,3.9,7,20.75254404
Low Fat,FDB44,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.016944719,13.35,77.6012,3.9,7,45.79668745
Low Fat,FDX44,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.043033346,15.6,114.852,3.9,7,26.68907038
Low Fat,FDX19,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.09688421,18.25,174.708,3.9,7,18.03265981
Low Fat,FDV55,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.05507343,19.6,151.802,3.9,7,27.56356377
Low Fat,FDC20,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.024020078,20,113.354,3.9,7,47.19135383
Regular,FDS56,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.064871045,7.39,252.607,3.9,7,38.93986909
Low Fat,FDS20,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.053822086,10,250.175,3.9,7,46.48184762
Low Fat,FDU08,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.027292686,12.65,108.694,3.9,7,39.8253217
Regular,FDV20,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.059751638,13.35,61.2194,3.9,7,10.24564381
Regular,FDB57,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.018789455,20.35,116.847,3.9,7,62.18754083
Regular,FDX31,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.014813268,15.7,183.163,3.9,7,123.6479351
Low Fat,FDX20,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.042733625,9.695,226.14,3.9,7,52.91851557
Regular,FDQ07,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.087762922,9.5,79.596,3.9,7,9.069433673
Low Fat,FDF20,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.033287541,11.65,85.1908,3.9,7,25.59239807
Low Fat,FDI44,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.100388706,11.8,127.17,3.9,7,12.66775966
Regular,FDZ08,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.110163385,6.035,153.202,3.9,8,13.90679852
Regular,FDZ07,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.094037291,5.655,144.01,3.9,3,15.31413745
Regular,FDP44,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.079713576,18.75,97.9042,3.9,8,12.28199824
Low Fat,FDL20,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.129140919,7.145,161.358,3.9,8,12.49472292
Low Fat,FDB32,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.023585598,7.3,146.808,3.9,8,62.24476479
Regular,FDQ55,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.013064516,18.35,91.4462,3.9,8,69.99585748
Regular,FDP08,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.112638016,19.7,56.793,3.9,8,5.042080997
Low Fat,FDZ56,Fruits and Vegetables,2015,OUT045,Tier 2,Small,Supermarket Type1,0.025732114,5.03,119.376,3.9,8,46.39183551
Low Fat,FDL20,Fruits and Vegetables,2015,OUT045,Tier 2,Small,Supermarket Type1,0.128390273,6.235,264.791,3.9,8,20.6239144
Regular,FDR44,Fruits and Vegetables,2015,OUT045,Tier 2,Small,Supermarket Type1,0.102901425,14.6,199.608,3.9,8,19.3979821
Low Fat,FDI44,Fruits and Vegetables,2015,OUT045,Tier 2,Small,Supermarket Type1,0.100149459,14.65,162.455,3.9,8,16.22125587
Regular,FDB56,Fruits and Vegetables,2015,OUT045,Tier 2,Small,Supermarket Type1,0.074565098,18,170.542,3.9,8,22.87155849
Low Fat,FDA44,Fruits and Vegetables,2015,OUT045,Tier 2,Small,Supermarket Type1,0.053523765,17.5,141.418,3.9,8,26.42153443
Low Fat,FDV32,Fruits and Vegetables,2015,OUT045,Tier 2,Small,Supermarket Type1,0.155316936,20.5,153.434,3.9,8,9.878768147
Low Fat,FDS43,Fruits and Vegetables,2015,OUT045,Tier 2,Small,Supermarket Type1,0.040744057,9.6,258.462,3.9,8,63.43550913
Regular,FDP44,Fruits and Vegetables,2015,OUT045,Tier 2,Small,Supermarket Type1,0.079698503,9.8,216.785,3.9,8,27.20063638
Regular,FDQ31,Fruits and Vegetables,2015,OUT045,Tier 2,Small,Supermarket Type1,0.0901292,13.65,183.792,3.9,8,20.3920594
Regular,FDX32,Fruits and Vegetables,2015,OUT045,Tier 2,Small,Supermarket Type1,0.100265027,18,148.442,3.9,8,14.80496285
Low Fat,FDY55,Fruits and Vegetables,2015,OUT045,Tier 2,Small,Supermarket Type1,0.058778429,19.35,222.609,3.9,8,37.87256716
Low Fat,FDT31,Fruits and Vegetables,2015,OUT045,Tier 2,Small,Supermarket Type1,0.012467648,6.135,112.686,3.9,8,90.38272495
Regular,FDJ44,Fruits and Vegetables,2015,OUT045,Tier 2,Small,Supermarket Type1,0.106492562,8.52,151.968,3.9,8,14.27029242
Regular,FDH44,Fruits and Vegetables,2015,OUT045,Tier 2,Small,Supermarket Type1,0.025872153,14.6,47.5692,3.9,8,18.38625491
Regular,FDF45,Fruits and Vegetables,2015,OUT045,Tier 2,Small,Supermarket Type1,0.012273747,17.5,172.974,3.9,8,140.9300681
Regular,FDS32,Fruits and Vegetables,2020,OUT017,Tier 2,Small,Supermarket Type1,0.029510313,9.6,105.028,3.9,3,35.59026975
Low Fat,FDK44,Fruits and Vegetables,2020,OUT017,Tier 2,Small,Supermarket Type1,0.122918852,17.85,193.379,3.9,3,15.73224911
Regular,FDZ32,Fruits and Vegetables,2020,OUT017,Tier 2,Small,Supermarket Type1,0.038288087,7.655,115.749,3.9,3,30.23107422
Low Fat,FDP32,Fruits and Vegetables,2020,OUT017,Tier 2,Small,Supermarket Type1,0.087805788,6.615,198.743,3.9,3,22.63438488
Low Fat,FDS55,Fruits and Vegetables,2020,OUT017,Tier 2,Small,Supermarket Type1,0.081290366,12.6,34.9874,3.9,3,4.304003257
Low Fat,FDE45,Fruits and Vegetables,2020,OUT017,Tier 2,Small,Supermarket Type1,0.070660449,6.36,45.906,3.9,3,6.496703693
Low Fat,FDC56,Fruits and Vegetables,2020,OUT017,Tier 2,Small,Supermarket Type1,0.12152072,7.475,243.485,3.9,3,20.03650077
Low Fat,FDD09,Fruits and Vegetables,2020,OUT017,Tier 2,Small,Supermarket Type1,0.021496403,8.6,90.5146,3.9,3,42.10685853
Regular,FDR19,Fruits and Vegetables,2020,OUT017,Tier 2,High,Supermarket Type1,0.159720671,17,125.836,3.9,3,7.878504342
Low Fat,FDT43,Fruits and Vegetables,2020,OUT017,Tier 2,High,Supermarket Type1,0.020589623,14.65,57.0614,3.9,3,27.71366916
Low Fat,FDR08,Fruits and Vegetables,2020,OUT017,Tier 2,High,Supermarket Type1,0.037835765,12.85,42.9428,3.9,3,11.34979034
Regular,FDT07,Fruits and Vegetables,2020,OUT017,Tier 2,High,Supermarket Type1,0.077475884,12.5,127.102,3.9,3,16.40536299
Regular,FDF44,Fruits and Vegetables,2020,OUT017,Tier 2,High,Supermarket Type1,0.059849153,15,106.194,3.9,3,17.7436095
Regular,FDR19,Fruits and Vegetables,2015,OUT045,Tier 2,High,Supermarket Type1,0.160044589,4.615,231.93,3.9,8,14.49158647
Regular,FDF57,Fruits and Vegetables,2015,OUT045,Tier 2,High,Supermarket Type1,0.058946687,13,198.543,3.9,8,33.68179114
Regular,FDW43,Fruits and Vegetables,2015,OUT045,Tier 2,High,Supermarket Type1,0.022552083,6.905,99.8726,3.9,8,44.28531059
Low Fat,FDQ20,Fruits and Vegetables,2015,OUT045,Tier 2,High,Supermarket Type1,0.029779207,11.8,178.534,3.9,8,59.95257026
Low Fat,FDT43,Fruits and Vegetables,2015,OUT045,Tier 2,High,Supermarket Type1,0.020544065,15.85,37.3506,3.9,8,18.18072519
Regular,FDZ43,Fruits and Vegetables,2015,OUT045,Tier 2,High,Supermarket Type1,0.057047756,19,48.1718,3.9,8,8.444118293
Regular,FDE56,Fruits and Vegetables,2015,OUT045,Tier 2,High,Supermarket Type1,0.159165324,6.78,228.469,3.9,8,14.35419438
Regular,FDU20,Fruits and Vegetables,2015,OUT045,Tier 2,High,Supermarket Type1,0.021453493,5.86,156.631,3.9,8,73.00955607
Regular,FDH44,Fruits and Vegetables,2015,OUT045,Tier 2,High,Supermarket Type1,0.025867261,17,229.135,3.9,8,88.58108325
Low Fat,FDM20,Fruits and Vegetables,2015,OUT045,Tier 2,High,Supermarket Type1,0.038653608,17.6,47.306,3.9,8,12.23844356
Regular,FDK20,Fruits and Vegetables,2020,OUT017,Tier 2,High,Supermarket Type1,0.041726942,10.8,40.7138,3.9,3,9.757197161
Regular,FDS44,Fruits and Vegetables,2020,OUT017,Tier 2,High,Supermarket Type1,0.156679617,11.65,172.042,3.9,3,10.98049659
Regular,FDD32,Fruits and Vegetables,2020,OUT017,Tier 2,High,Supermarket Type1,0.041098734,16.5,103.699,3.9,3,25.23167745
Low Fat,FDB44,Fruits and Vegetables,2020,OUT017,Tier 2,High,Supermarket Type1,0.016876708,11.1,175.071,3.9,3,103.7352782
Low Fat,FDV55,Fruits and Vegetables,2020,OUT017,Tier 2,High,Supermarket Type1,0.054806734,12.6,102.399,3.9,3,18.683653
Regular,FDP31,Fruits and Vegetables,2020,OUT017,Tier 2,High,Supermarket Type1,0.160722863,13.85,161.221,3.9,3,10.03099354
Regular,FDU19,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.046544984,12.15,161.055,3.9,3,34.60200996
Regular,FDQ31,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.053930934,15.2,177.105,3.9,3,32.83922359
Regular,FDN56,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.107662745,17.75,139.984,3.9,3,13.0020835
Regular,FDT32,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.065621523,18.2,248.109,3.9,3,37.80908895
Regular,FDO19,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.016630303,16.7,143.81,3.9,3,86.47467217
Low Fat,FDL56,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.220225608,17.25,96.9068,3.9,3,4.400342035
Regular,FDE33,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.049712775,13,174.105,3.9,3,35.02218494
Low Fat,FDV43,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.077290355,14.1,53.3956,3.9,3,6.908442845
Regular,FDK20,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.04179272,11.3,247.812,3.9,6,59.29549453
Regular,FDO56,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.044974051,13.35,90.0804,3.9,6,20.02941652
Regular,FDX56,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.073997843,18,81.2618,3.9,6,10.98164442
Low Fat,FDD20,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.020798905,8.06,231.733,3.9,6,111.4159616
Low Fat,FDH08,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.017344679,7.285,156.529,3.9,6,90.24612101
Regular,FDE33,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.049395242,17.75,248.275,3.9,6,50.26293828
Regular,FDR55,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.132058566,6.325,99.2042,3.9,6,7.512136699
Low Fat,FDR07,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.078060605,8.615,95.9436,3.9,6,12.29091166
Regular,FDK08,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.122494876,8.785,120.941,3.9,6,9.873147674
Low Fat,FDA31,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.110633958,17.7,116.683,3.9,6,10.54676178
Low Fat,FDB21,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.148821808,8.485,104.499,3.9,6,7.021753156
Regular,FDQ07,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.087584126,11,101.736,3.9,6,11.61580353
Regular,FDS32,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.058778429,9.895,234.264,3.9,6,39.85543744
Low Fat,FDA56,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.008778413,15.35,124.373,3.9,6,141.6805065
Low Fat,FDN31,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.072881535,16.35,198.211,3.9,6,27.1963262
Regular,FDH45,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.105881129,21.1,233.996,3.9,6,22.09987768
Regular,FDC09,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.026355345,11,122.376,3.9,6,46.43308596
Regular,FDA07,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.030938774,12.65,106.094,3.9,6,34.29159798
Low Fat,FDI20,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.064547828,21.25,185.561,3.9,6,28.74783021
Low Fat,FDO44,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.087380432,11.15,66.8142,3.9,6,7.646357253
Low Fat,FDI45,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.037549969,16.2,155.897,3.9,6,41.51721137
Low Fat,FDM56,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.122896411,12.15,119.244,3.9,6,9.702805723
Regular,FDJ44,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.105812357,12.15,37.9532,3.9,6,3.586840051
Low Fat,FDX19,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.096733815,14,182.463,3.9,6,18.86238023
Low Fat,FDN44,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.022831052,9.1,177.005,3.9,6,77.52818398
Low Fat,FDC45,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.135944247,12.5,85.6198,3.9,6,6.298155449
Low Fat,FDS43,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.040318693,19.7,254.701,3.9,6,63.17193863
Regular,FDD44,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.07838564,16.2,178.337,3.9,6,22.75123352
Low Fat,FDE32,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.04874969,20.1,151.737,3.9,6,31.12573639
Regular,FDG20,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.125687917,5.46,144.279,3.9,6,11.4791464
Low Fat,FDA32,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.030155224,12.5,82.7592,3.9,6,27.44439902
Regular,FDS19,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.058778429,13.65,114.783,3.9,6,19.52808232
Regular,FDG09,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.047896393,15.1,143.379,3.9,6,29.93523959
Low Fat,FDO32,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.119959873,15.35,190.85,3.9,6,15.90948667
Low Fat,FDE44,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.058778429,14.5,159.326,3.9,6,27.10620252
Low Fat,FDS55,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.08114883,17.5,103.999,3.9,6,12.81583481
Regular,FDG09,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.047936284,17.25,263.391,3.9,6,54.94606132
Regular,FDE33,Fruits and Vegetables,2011,OUT010,Tier 3,Medium,Grocery Store,0.049916364,10.1,49.8008,3.9,12,9.976848474
Low Fat,FDZ44,Fruits and Vegetables,2011,OUT010,Tier 3,Medium,Grocery Store,0.06780958,7.575,197.777,3.9,12,29.1665278
Low Fat,FDG44,Fruits and Vegetables,2011,OUT010,Tier 3,Medium,Grocery Store,0.058778429,6.4,41.0796,3.9,12,6.988890431
Low Fat,FDQ56,Fruits and Vegetables,2011,OUT010,Tier 3,Medium,Grocery Store,0.105597316,18.1,95.5094,3.9,12,9.044680643
Low Fat,FDN44,Fruits and Vegetables,2011,OUT010,Tier 3,Medium,Grocery Store,0.022795611,16.75,35.7532,3.9,12,15.68424729
Low Fat,FDV08,Fruits and Vegetables,2011,OUT010,Tier 3,Medium,Grocery Store,0.028652919,5.03,122.076,3.9,12,42.60508327
Low Fat,FDB20,Fruits and Vegetables,2011,OUT010,Tier 3,High,Grocery Store,0.052086085,18.25,257.296,3.9,12,49.39822219
Low Fat,FDD09,Fruits and Vegetables,2011,OUT010,Tier 3,High,Grocery Store,0.021539999,6.135,160.224,3.9,12,74.38440457
Regular,FDJ44,Fruits and Vegetables,2011,OUT010,Tier 3,High,Grocery Store,0.17797002,20.75,151.802,3.9,12,8.529638868
Regular,FDO19,Fruits and Vegetables,2011,OUT010,Tier 3,High,Grocery Store,0.027779381,11.8,102.467,3.9,12,36.88599109
Low Fat,FDE44,Fruits and Vegetables,2011,OUT010,Tier 3,High,Grocery Store,0.171245426,15.85,47.1744,3.9,12,2.754783068
Low Fat,FDR43,Fruits and Vegetables,2011,OUT010,Tier 3,High,Grocery Store,0.161355122,19.35,166.082,3.9,12,10.29294874
Regular,FDQ31,Fruits and Vegetables,2011,OUT010,Tier 3,Small,Grocery Store,0.053802405,17.6,94.841,3.9,12,17.62765066
Regular,FDG08,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.165221717,11.8,177.069,3.9,9,10.71705362
Low Fat,FDD45,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.116152226,14.35,79.296,3.9,9,6.826903171
Low Fat,FDI20,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.038720852,8.355,145.642,3.9,9,37.61332524
Regular,FDI08,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.066567121,17.6,171.642,3.9,9,25.78480148
Low Fat,FDU32,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.025841875,13.15,180.798,3.9,9,69.96318959
Regular,FDK20,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.058778429,7.325,92.7146,3.9,9,15.77357571
Regular,FDG20,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.12639886,20.5,120.176,3.9,9,9.507680686
Low Fat,FDZ55,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.025403898,6.385,109.86,3.9,9,43.24533188
Low Fat,FDW20,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.040421193,8.485,103.199,3.9,9,25.53091394
Low Fat,FDI32,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.291865402,11,40.948,3.9,9,1.402975472
Low Fat,FDT20,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.041395445,11.6,101.204,3.9,9,24.44810051
Low Fat,FDL56,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.126035694,7.105,58.2562,3.9,9,4.622198534
Regular,FDY56,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.062764429,8.895,113.154,3.9,9,18.02836444
Low Fat,FDV32,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.088846306,17.75,34.2216,3.9,9,3.851775222
Regular,FDG08,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.165694678,7.945,161.821,3.9,9,9.766215907
Low Fat,FDY55,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.081252534,15.5,142.847,3.9,9,17.58062093
Low Fat,FDJ08,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.193772568,13.85,141.715,3.9,9,7.313470708
Regular,FDC08,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.173154079,6.78,94.012,3.9,9,5.429384081
Low Fat,FDB45,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.021362955,15.5,262.957,3.9,9,123.0901811
Low Fat,FDG45,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.127929521,10.695,174.071,3.9,9,13.60678901
Regular,FDL32,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.123159656,17.2,165.318,3.9,9,13.42306445
Regular,FDX31,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.014753811,20,107.462,3.9,9,72.83677417
Low Fat,FDR43,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.160707489,5.925,45.6086,3.9,9,2.837988465
Low Fat,FDY32,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.129503146,11.3,259.196,3.9,9,20.01464891
Low Fat,FDB44,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.016993225,19.75,180.466,3.9,9,106.1987939
Low Fat,FDN32,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.015623754,15.7,112.454,3.9,9,71.97629968
Low Fat,FDU56,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.058778429,20.35,81.0276,3.9,9,13.78526126
Regular,FDR56,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.100277876,5.905,221.546,3.9,9,22.09320828
Low Fat,FDR43,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.161817014,14.3,96.5726,3.9,9,5.968012733
Low Fat,FDT31,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.012518707,6.76,78.396,3.9,9,62.6230808
Low Fat,FDT08,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.049318315,4.92,199.108,3.9,1,40.37202001
Low Fat,FDO44,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.087029712,8.235,146.508,3.9,1,16.83425081
Regular,FDT32,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.065901299,13.65,46.1402,3.9,1,7.00140979
Low Fat,FDL20,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.128674983,7.325,90.3146,3.9,1,7.018815771
Regular,FDR20,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.028282832,8.615,95.4436,3.9,1,33.74612556
Low Fat,FDY07,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.058778429,8.88,154.068,3.9,1,26.21165666
Low Fat,FDJ08,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.11084417,14.7,144.513,3.9,1,13.03749218
Low Fat,FDU32,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.058778429,7.5,56.2588,3.9,1,9.571334409
Regular,FDG09,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.04792722,10,247.775,3.9,1,51.69817903
Low Fat,FDU56,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.044377096,12.15,118.515,3.9,1,26.70634419
Regular,FDC33,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.068604503,8.155,189.153,3.9,1,27.57151378
Low Fat,FDN20,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.026181893,7.315,154.334,3.9,1,58.94684544
Regular,FDG08,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.165328057,11.8,199.708,3.9,1,12.0794984
Regular,FDV56,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.013584408,15.35,197.277,3.9,1,145.2231117
Regular,FDU44,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.058516562,20.5,90.6172,3.9,1,15.48573547
Low Fat,FDV07,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.031346387,9.8,50.5008,3.9,1,16.11056483
Regular,FDF08,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.065207559,15.5,265.157,3.9,1,40.66353718
Low Fat,FDG44,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.102607233,15.6,62.4194,3.9,1,6.083333326
Regular,FDQ31,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.058778429,16.7,113.418,3.9,1,19.29585427
Regular,FDT32,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.114916546,19,48.6718,3.9,1,4.235404012
Regular,FDN56,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.106968096,15.5,198.977,3.9,1,18.60152769
